,user_id,last_seen,gender,age_group,level,start_date
36184,1000-0025-0789-FAKE,08/08/2015,UNKNOWN,UNKNOWN,1,05/08/2015
36185,1000-0025-0989-FAKE,11/08/2015,MALE,40-49,1,05/08/2015
36186,1000-0025-2405-FAKE,07/08/2015,MALE,18-24,1,07/08/2015
36187,1000-0025-3650-FAKE,08/08/2015,UNKNOWN,UNKNOWN,1,08/08/2015
36188,1000-0025-6750-FAKE,10/08/2015,UNKNOWN,UNKNOWN,1,10/08/2015
36189,1000-0025-5371-FAKE,16/08/2015,UNKNOWN,UNKNOWN,1,09/08/2015
36190,1000-0025-0971-FAKE,17/08/2015,FEMALE,50-64,1,05/08/2015
36191,1000-0025-3671-FAKE,09/08/2015,UNKNOWN,UNKNOWN,1,08/08/2015
36192,1000-0005-0706-FAKE,11/08/2015,MALE,50-64,65,31/10/2014
36193,1000-0025-8684-FAKE,18/08/2015,UNKNOWN,UNKNOWN,1,12/08/2015
36194,1000-0019-0638-FAKE,31/07/2015,MALE,35-39,18,09/05/2015
36195,1000-0025-2292-FAKE,07/08/2015,MALE,40-49,1,07/08/2015
36196,1000-0025-5505-FAKE,16/08/2015,UNKNOWN,UNKNOWN,1,09/08/2015
36197,1000-0025-5405-FAKE,10/08/2015,UNKNOWN,UNKNOWN,1,09/08/2015
36198,1000-0025-0826-FAKE,13/08/2015,FEMALE,40-49,4,05/08/2015
36199,1000-0025-3626-FAKE,13/08/2015,UNKNOWN,UNKNOWN,1,08/08/2015
36200,1000-0021-2510-FAKE,17/08/2015,FEMALE,40-49,21,12/06/2015
36201,1000-0025-6992-FAKE,17/08/2015,FEMALE,50-64,1,10/08/2015
36202,1000-0025-7171-FAKE,14/08/2015,FEMALE,30-34,1,10/08/2015
36203,1000-0025-7192-FAKE,18/08/2015,FEMALE,18-24,1,10/08/2015
36204,1000-0021-3631-FAKE,18/08/2015,FEMALE,18-24,20,13/06/2015
36205,1000-0025-5392-FAKE,14/08/2015,UNKNOWN,UNKNOWN,1,09/08/2015
36206,1000-0025-6792-FAKE,14/08/2015,UNKNOWN,UNKNOWN,1,10/08/2015
36207,1000-0025-5337-FAKE,09/08/2015,MALE,13-17,1,09/08/2015
36208,1000-0025-9937-FAKE,13/08/2015,UNKNOWN,UNKNOWN,1,13/08/2015
36209,1000-0025-6837-FAKE,11/08/2015,UNKNOWN,UNKNOWN,1,10/08/2015
36210,1000-0025-0958-FAKE,15/08/2015,MALE,25-29,1,05/08/2015
36211,1000-0025-0858-FAKE,16/08/2015,MALE,25-29,3,05/08/2015
36212,1000-0025-6980-FAKE,16/08/2015,FEMALE,50-64,3,10/08/2015
36213,1000-0025-8416-FAKE,18/08/2015,FEMALE,50-64,2,11/08/2015
36214,1000-0025-9916-FAKE,15/08/2015,UNKNOWN,UNKNOWN,1,13/08/2015
36215,1000-0025-3683-FAKE,10/08/2015,MALE,18-24,2,08/08/2015
36216,1000-0025-3688-FAKE,17/08/2015,UNKNOWN,UNKNOWN,2,08/08/2015
36217,1000-0021-4063-FAKE,24/07/2015,FEMALE,30-34,3,14/06/2015
36218,1000-0021-2484-FAKE,26/07/2015,MALE,25-29,2,12/06/2015
36219,1000-0019-0830-FAKE,14/08/2015,FEMALE,25-29,16,09/05/2015
36220,1000-0025-2258-FAKE,08/08/2015,MALE,25-29,1,07/08/2015
36221,1000-0025-5579-FAKE,09/08/2015,MALE,50-64,1,09/08/2015
36222,1000-0025-5279-FAKE,17/08/2015,FEMALE,50-64,2,09/08/2015
36223,1000-0025-8688-FAKE,13/08/2015,UNKNOWN,UNKNOWN,1,12/08/2015
36224,1000-0025-5679-FAKE,09/08/2015,FEMALE,40-49,1,09/08/2015
36225,1000-0025-6840-FAKE,10/08/2015,MALE,30-34,1,10/08/2015
36226,1000-0025-2140-FAKE,07/08/2015,UNKNOWN,UNKNOWN,1,06/08/2015
36227,1000-0025-0740-FAKE,05/08/2015,MALE,50-64,1,05/08/2015
36228,1000-0019-2269-FAKE,16/08/2015,FEMALE,30-34,29,12/05/2015
36229,1000-0025-6966-FAKE,16/08/2015,MALE,50-64,1,10/08/2015
36230,1000-0025-3770-FAKE,08/08/2015,MALE,30-34,1,08/08/2015
36231,1000-0025-8582-FAKE,15/08/2015,MALE,18-24,1,12/08/2015
36232,1000-0025-8504-FAKE,12/08/2015,UNKNOWN,UNKNOWN,1,11/08/2015
36233,1000-0025-2161-FAKE,06/08/2015,FEMALE,18-24,1,06/08/2015
36234,1000-0025-8661-FAKE,12/08/2015,MALE,40-49,1,12/08/2015
36235,1000-0025-3982-FAKE,17/08/2015,MALE,50-64,2,08/08/2015
36236,1000-0019-8493-FAKE,12/08/2015,FEMALE,18-24,21,22/05/2015
36237,1000-0025-2465-FAKE,10/08/2015,UNKNOWN,UNKNOWN,1,07/08/2015
36238,1000-0025-3957-FAKE,18/08/2015,FEMALE,50-64,3,08/08/2015
36239,1000-0021-5632-FAKE,17/07/2015,FEMALE,18-24,5,17/06/2015
36240,1000-0021-3753-FAKE,18/07/2015,FEMALE,18-24,2,14/06/2015
36241,1000-0025-2213-FAKE,13/08/2015,UNKNOWN,UNKNOWN,3,06/08/2015
36242,1000-0025-2513-FAKE,07/08/2015,MALE,50-64,1,07/08/2015
36243,1000-0025-5413-FAKE,17/08/2015,UNKNOWN,UNKNOWN,2,09/08/2015
36244,1000-0021-8474-FAKE,11/07/2015,FEMALE,25-29,6,22/06/2015
36245,1000-0025-2565-FAKE,17/08/2015,FEMALE,18-24,2,07/08/2015
36246,1000-0025-0686-FAKE,05/08/2015,MALE,50-64,1,05/08/2015
36247,1000-0025-0886-FAKE,09/08/2015,FEMALE,50-64,1,05/08/2015
36248,1000-0021-0939-FAKE,20/07/2015,FEMALE,25-29,8,10/06/2015
36249,1000-0019-5223-FAKE,20/07/2015,FEMALE,50-64,13,17/05/2015
36250,1000-0025-7044-FAKE,14/08/2015,MALE,18-24,2,10/08/2015
36251,1000-0025-8344-FAKE,14/08/2015,FEMALE,13-17,1,11/08/2015
36252,1000-0025-2144-FAKE,13/08/2015,FEMALE,40-49,2,06/08/2015
36253,1000-0025-5365-FAKE,16/08/2015,UNKNOWN,UNKNOWN,2,09/08/2015
36254,1000-0025-6765-FAKE,10/08/2015,FEMALE,18-24,1,10/08/2015
36255,1000-0011-5616-FAKE,03/08/2015,FEMALE,50-64,64,08/01/2015
36256,1000-0025-5644-FAKE,09/08/2015,MALE,50-64,1,09/08/2015
36257,1000-0005-3833-FAKE,19/07/2015,FEMALE,40-49,75,03/11/2014
36258,1000-0015-6810-FAKE,25/07/2015,FEMALE,35-39,38,20/03/2015
36259,1000-0025-5496-FAKE,09/08/2015,MALE,50-64,1,09/08/2015
36260,1000-0021-3701-FAKE,14/08/2015,FEMALE,40-49,16,14/06/2015
36261,1000-0025-5175-FAKE,10/08/2015,UNKNOWN,UNKNOWN,1,09/08/2015
36262,1000-0021-5627-FAKE,24/07/2015,FEMALE,13-17,5,17/06/2015
36263,1000-0025-3842-FAKE,08/08/2015,UNKNOWN,UNKNOWN,1,08/08/2015
36264,1000-0021-6722-FAKE,11/08/2015,FEMALE,25-29,8,19/06/2015
36265,1000-0025-6790-FAKE,17/08/2015,FEMALE,18-24,3,10/08/2015
36266,1000-0025-5590-FAKE,09/08/2015,MALE,18-24,1,09/08/2015
36267,1000-0025-0890-FAKE,07/08/2015,UNKNOWN,UNKNOWN,1,05/08/2015
36268,1000-0021-7143-FAKE,03/08/2015,FEMALE,30-34,6,20/06/2015
36269,1000-0025-5390-FAKE,14/08/2015,FEMALE,50-64,2,09/08/2015
36270,1000-0025-8547-FAKE,12/08/2015,UNKNOWN,UNKNOWN,1,12/08/2015
36271,1000-0025-7155-FAKE,11/08/2015,UNKNOWN,UNKNOWN,1,10/08/2015
36272,1000-0025-2455-FAKE,07/08/2015,MALE,18-24,1,07/08/2015
36273,1000-0021-0608-FAKE,14/08/2015,FEMALE,30-34,11,09/06/2015
36274,1000-0025-0855-FAKE,13/08/2015,MALE,40-49,1,05/08/2015
36275,1000-0025-3755-FAKE,16/08/2015,FEMALE,50-64,2,08/08/2015
36276,1000-0021-5429-FAKE,12/07/2015,FEMALE,18-24,5,17/06/2015
36277,1000-0025-3876-FAKE,17/08/2015,FEMALE,18-24,1,08/08/2015
36278,1000-0015-5507-FAKE,21/07/2015,FEMALE,18-24,36,18/03/2015
36279,1000-0025-6976-FAKE,12/08/2015,UNKNOWN,UNKNOWN,1,10/08/2015
36280,1000-0025-8534-FAKE,17/08/2015,UNKNOWN,UNKNOWN,4,11/08/2015
36281,1000-0025-0934-FAKE,05/08/2015,MALE,35-39,1,05/08/2015
36282,1000-0025-8234-FAKE,11/08/2015,MALE,25-29,1,11/08/2015
36283,1000-0025-3605-FAKE,14/08/2015,FEMALE,40-49,1,08/08/2015
36284,1000-0025-5580-FAKE,16/08/2015,MALE,25-29,3,09/08/2015
36285,1000-0025-3997-FAKE,08/08/2015,FEMALE,40-49,1,08/08/2015
36286,1000-0025-9884-FAKE,13/08/2015,FEMALE,50-64,1,13/08/2015
36287,1000-0005-8423-FAKE,14/07/2015,FEMALE,40-49,86,07/11/2014
36288,1000-0025-2397-FAKE,08/08/2015,MALE,25-29,1,07/08/2015
36289,1000-0025-3792-FAKE,10/08/2015,MALE,40-49,1,08/08/2015
36290,1000-0025-0597-FAKE,05/08/2015,UNKNOWN,UNKNOWN,1,05/08/2015
36291,1000-0025-0751-FAKE,11/08/2015,MALE,40-49,1,05/08/2015
36292,1000-0025-8337-FAKE,11/08/2015,FEMALE,30-34,1,11/08/2015
36293,1000-0025-8280-FAKE,11/08/2015,MALE,25-29,1,11/08/2015
36294,1000-0025-0780-FAKE,05/08/2015,FEMALE,30-34,1,05/08/2015
36295,1000-0025-0680-FAKE,15/08/2015,MALE,18-24,2,05/08/2015
36296,1000-0025-5472-FAKE,09/08/2015,MALE,40-49,1,09/08/2015
36297,1000-0025-8316-FAKE,11/08/2015,UNKNOWN,UNKNOWN,1,11/08/2015
36298,1000-0025-0845-FAKE,05/08/2015,UNKNOWN,UNKNOWN,1,05/08/2015
36299,1000-0025-7145-FAKE,11/08/2015,UNKNOWN,UNKNOWN,1,10/08/2015
36300,1000-0025-7045-FAKE,17/08/2015,UNKNOWN,UNKNOWN,1,10/08/2015
36301,1000-0025-2266-FAKE,07/08/2015,MALE,30-34,1,07/08/2015
36302,1000-0025-8403-FAKE,11/08/2015,FEMALE,40-49,1,11/08/2015
36303,1000-0025-5203-FAKE,09/08/2015,UNKNOWN,UNKNOWN,1,09/08/2015
36304,1000-0025-2503-FAKE,07/08/2015,UNKNOWN,UNKNOWN,1,07/08/2015
36305,1000-0019-5243-FAKE,24/07/2015,FEMALE,13-17,14,17/05/2015
36306,1000-0025-2524-FAKE,09/08/2015,UNKNOWN,UNKNOWN,1,07/08/2015
36307,1000-0025-9888-FAKE,13/08/2015,FEMALE,35-39,1,13/08/2015
36308,1000-0025-5187-FAKE,09/08/2015,UNKNOWN,UNKNOWN,1,09/08/2015
36309,1000-0025-5159-FAKE,15/08/2015,FEMALE,50-64,1,09/08/2015
36310,1000-0019-2201-FAKE,16/07/2015,FEMALE,50-64,8,12/05/2015
36311,1000-0025-7166-FAKE,13/08/2015,UNKNOWN,UNKNOWN,1,10/08/2015
36312,1000-0025-2598-FAKE,07/08/2015,FEMALE,35-39,1,07/08/2015
36313,1000-0025-6766-FAKE,10/08/2015,UNKNOWN,UNKNOWN,1,10/08/2015
36314,1000-0025-5687-FAKE,09/08/2015,MALE,30-34,1,09/08/2015
36315,1000-0025-9904-FAKE,14/08/2015,UNKNOWN,UNKNOWN,1,13/08/2015
36316,1000-0025-8398-FAKE,17/08/2015,FEMALE,40-49,1,11/08/2015
36317,1000-0025-7198-FAKE,16/08/2015,UNKNOWN,UNKNOWN,2,10/08/2015
36318,1000-0025-6798-FAKE,12/08/2015,UNKNOWN,UNKNOWN,1,10/08/2015
36319,1000-0025-0598-FAKE,05/08/2015,UNKNOWN,UNKNOWN,1,05/08/2015
36320,1000-0025-0998-FAKE,16/08/2015,MALE,50-64,4,05/08/2015
36321,1000-0019-2493-FAKE,18/07/2015,FEMALE,18-24,7,12/05/2015
36322,1000-0025-0794-FAKE,09/08/2015,MALE,40-49,1,05/08/2015
36323,1000-0021-5407-FAKE,16/07/2015,MALE,40-49,5,17/06/2015
36324,1000-0021-8544-FAKE,01/08/2015,MALE,35-39,2,22/06/2015
36325,1000-0025-5686-FAKE,17/08/2015,FEMALE,18-24,2,09/08/2015
36326,1000-0025-0528-FAKE,08/08/2015,FEMALE,40-49,1,05/08/2015
36327,1000-0025-0614-FAKE,07/08/2015,UNKNOWN,UNKNOWN,1,05/08/2015
36328,1000-0025-6835-FAKE,12/08/2015,UNKNOWN,UNKNOWN,1,10/08/2015
36329,1000-0025-8635-FAKE,17/08/2015,MALE,40-49,3,12/08/2015
36330,1000-0025-8413-FAKE,11/08/2015,UNKNOWN,UNKNOWN,1,11/08/2015
36331,1000-0025-0507-FAKE,08/08/2015,UNKNOWN,UNKNOWN,1,05/08/2015
36332,1000-0025-9857-FAKE,13/08/2015,MALE,35-39,1,13/08/2015
36333,1000-0019-6974-FAKE,18/08/2015,FEMALE,50-64,16,20/05/2015
36334,1000-0025-5465-FAKE,10/08/2015,MALE,18-24,1,09/08/2015
36335,1000-0025-2577-FAKE,16/08/2015,UNKNOWN,UNKNOWN,3,07/08/2015
36336,1000-0025-3977-FAKE,08/08/2015,UNKNOWN,UNKNOWN,1,08/08/2015
36337,1000-0025-2532-FAKE,13/08/2015,UNKNOWN,UNKNOWN,2,07/08/2015
36338,1000-0025-5507-FAKE,16/08/2015,FEMALE,35-39,2,09/08/2015
36339,1000-0025-7035-FAKE,11/08/2015,UNKNOWN,UNKNOWN,1,10/08/2015
36340,1000-0025-4035-FAKE,16/08/2015,UNKNOWN,UNKNOWN,2,08/08/2015
36341,1000-0025-5235-FAKE,17/08/2015,FEMALE,18-24,1,09/08/2015
36342,1000-0025-2256-FAKE,07/08/2015,FEMALE,25-29,1,07/08/2015
36343,1000-0025-6756-FAKE,15/08/2015,FEMALE,35-39,2,10/08/2015
36344,1000-0022-6898-FAKE,17/08/2015,FEMALE,35-39,9,04/07/2015
36345,1000-0012-8319-FAKE,17/08/2015,MALE,30-34,47,04/02/2015
36346,1000-0026-5148-FAKE,17/08/2015,MALE,40-49,1,17/08/2015
36347,1000-0026-0972-FAKE,14/08/2015,FEMALE,40-49,1,14/08/2015
36348,1000-0026-0544-FAKE,17/08/2015,UNKNOWN,UNKNOWN,2,13/08/2015
36349,1000-0026-0523-FAKE,13/08/2015,FEMALE,40-49,1,13/08/2015
36350,1000-0026-2102-FAKE,15/08/2015,FEMALE,50-64,1,15/08/2015
36351,1000-0026-5502-FAKE,18/08/2015,UNKNOWN,UNKNOWN,1,18/08/2015
36352,1000-0026-0802-FAKE,14/08/2015,UNKNOWN,UNKNOWN,1,13/08/2015
36353,1000-0026-0602-FAKE,13/08/2015,UNKNOWN,UNKNOWN,1,13/08/2015
36354,1000-0026-5251-FAKE,17/08/2015,UNKNOWN,UNKNOWN,1,17/08/2015
36355,1000-0026-5296-FAKE,17/08/2015,UNKNOWN,UNKNOWN,1,17/08/2015
36356,1000-0016-3949-FAKE,17/08/2015,FEMALE,40-49,45,30/03/2015
36357,1000-0026-0916-FAKE,14/08/2015,UNKNOWN,UNKNOWN,1,13/08/2015
36358,1000-0022-9935-FAKE,25/07/2015,FEMALE,13-17,1,10/07/2015
36359,1000-0026-0975-FAKE,18/08/2015,UNKNOWN,UNKNOWN,1,14/08/2015
36360,1000-0022-2114-FAKE,13/08/2015,FEMALE,40-49,8,26/06/2015
36361,1000-0022-9956-FAKE,25/07/2015,FEMALE,40-49,4,10/07/2015
36362,1000-0022-8656-FAKE,04/08/2015,MALE,40-49,4,07/07/2015
36363,1000-0022-9856-FAKE,01/08/2015,FEMALE,30-34,7,09/07/2015
36364,1000-0012-2554-FAKE,16/08/2015,FEMALE,40-49,68,26/01/2015
36365,1000-0022-5335-FAKE,20/07/2015,MALE,40-49,2,02/07/2015
36366,1000-0022-8435-FAKE,22/07/2015,MALE,18-24,2,07/07/2015
36367,1000-0022-8577-FAKE,22/07/2015,FEMALE,13-17,2,07/07/2015
36368,1000-0022-5677-FAKE,15/08/2015,FEMALE,40-49,8,03/07/2015
36369,1000-0026-2301-FAKE,16/08/2015,MALE,40-49,1,15/08/2015
36370,1000-0026-0812-FAKE,14/08/2015,FEMALE,30-34,1,14/08/2015
36371,1000-0022-9863-FAKE,12/07/2015,FEMALE,40-49,1,09/07/2015
36372,1000-0026-2454-FAKE,15/08/2015,UNKNOWN,UNKNOWN,1,15/08/2015
36373,1000-0026-0761-FAKE,13/08/2015,FEMALE,18-24,1,13/08/2015
36374,1000-0026-5633-FAKE,18/08/2015,UNKNOWN,UNKNOWN,1,17/08/2015
36375,1000-0026-5412-FAKE,17/08/2015,FEMALE,18-24,1,17/08/2015
36376,1000-0022-2424-FAKE,14/08/2015,FEMALE,25-29,8,26/06/2015
36377,1000-0026-5119-FAKE,17/08/2015,MALE,50-64,1,17/08/2015
36378,1000-0022-6787-FAKE,12/07/2015,FEMALE,50-64,2,04/07/2015
36379,1000-0026-5326-FAKE,18/08/2015,FEMALE,18-24,1,17/08/2015
36380,1000-0022-7066-FAKE,20/07/2015,FEMALE,40-49,2,04/07/2015
36381,1000-0026-2522-FAKE,17/08/2015,UNKNOWN,UNKNOWN,1,15/08/2015
36382,1000-0026-2222-FAKE,15/08/2015,UNKNOWN,UNKNOWN,1,15/08/2015
36383,1000-0026-0622-FAKE,17/08/2015,UNKNOWN,UNKNOWN,1,13/08/2015
36384,1000-0026-2122-FAKE,16/08/2015,UNKNOWN,UNKNOWN,1,15/08/2015
36385,1000-0026-2101-FAKE,15/08/2015,MALE,40-49,1,15/08/2015
36386,1000-0026-5271-FAKE,17/08/2015,UNKNOWN,UNKNOWN,1,17/08/2015
36387,1000-0026-2401-FAKE,17/08/2015,UNKNOWN,UNKNOWN,1,15/08/2015
36388,1000-0022-0909-FAKE,18/07/2015,FEMALE,18-24,5,25/06/2015
36389,1000-0026-0685-FAKE,14/08/2015,UNKNOWN,UNKNOWN,1,13/08/2015
36390,1000-0026-5464-FAKE,18/08/2015,UNKNOWN,UNKNOWN,1,17/08/2015
36391,1000-0026-3864-FAKE,16/08/2015,MALE,35-39,1,16/08/2015
36392,1000-0022-8290-FAKE,29/07/2015,FEMALE,25-29,7,06/07/2015
36393,1000-0026-4043-FAKE,16/08/2015,FEMALE,30-34,1,16/08/2015
36394,1000-0022-9903-FAKE,19/07/2015,MALE,40-49,1,10/07/2015
36395,1000-0022-0690-FAKE,18/08/2015,FEMALE,50-64,14,24/06/2015
36396,1000-0026-0557-FAKE,15/08/2015,FEMALE,40-49,1,13/08/2015
36397,1000-0026-5529-FAKE,17/08/2015,FEMALE,18-24,1,17/08/2015
36398,1000-0022-8376-FAKE,26/07/2015,MALE,50-64,3,07/07/2015
36399,1000-0022-5355-FAKE,12/08/2015,FEMALE,50-64,8,02/07/2015
36400,1000-0022-7055-FAKE,02/08/2015,MALE,25-29,4,04/07/2015
36401,1000-0022-4097-FAKE,30/07/2015,MALE,35-39,2,30/06/2015
36402,1000-0022-9997-FAKE,16/07/2015,MALE,35-39,3,10/07/2015
36403,1000-0012-9874-FAKE,26/07/2015,FEMALE,40-49,42,06/02/2015
36404,1000-0026-2242-FAKE,18/08/2015,FEMALE,25-29,1,15/08/2015
36405,1000-0026-3753-FAKE,16/08/2015,UNKNOWN,UNKNOWN,1,16/08/2015
36406,1000-0026-2428-FAKE,15/08/2015,UNKNOWN,UNKNOWN,1,15/08/2015
36407,1000-0026-3932-FAKE,16/08/2015,UNKNOWN,UNKNOWN,1,16/08/2015
36408,1000-0026-5311-FAKE,17/08/2015,UNKNOWN,UNKNOWN,1,17/08/2015
36409,1000-0006-9950-FAKE,05/08/2015,FEMALE,40-49,83,18/11/2014
36410,1000-0016-6720-FAKE,17/08/2015,FEMALE,18-24,36,04/04/2015
36411,1000-0006-0671-FAKE,10/08/2015,FEMALE,18-24,92,09/11/2014
36412,1000-0026-0611-FAKE,13/08/2015,UNKNOWN,UNKNOWN,1,13/08/2015
36413,1000-0026-5195-FAKE,17/08/2015,UNKNOWN,UNKNOWN,1,17/08/2015
36414,1000-0026-0808-FAKE,14/08/2015,UNKNOWN,UNKNOWN,1,13/08/2015
36415,1000-0026-5201-FAKE,17/08/2015,MALE,50-64,1,17/08/2015
36416,1000-0026-2595-FAKE,16/08/2015,MALE,13-17,1,15/08/2015
36417,1000-0026-3995-FAKE,16/08/2015,FEMALE,35-39,1,16/08/2015
36418,1000-0026-0574-FAKE,16/08/2015,UNKNOWN,UNKNOWN,1,13/08/2015
36419,1000-0026-2353-FAKE,15/08/2015,UNKNOWN,UNKNOWN,1,15/08/2015
36420,1000-0022-3865-FAKE,11/07/2015,MALE,30-34,2,29/06/2015
36421,1000-0022-9886-FAKE,28/07/2015,MALE,30-34,1,09/07/2015
36422,1000-0026-0539-FAKE,13/08/2015,UNKNOWN,UNKNOWN,1,13/08/2015
36423,1000-0026-2173-FAKE,17/08/2015,UNKNOWN,UNKNOWN,1,15/08/2015
36424,1000-0022-3916-FAKE,14/07/2015,FEMALE,50-64,1,30/06/2015
36425,1000-0026-3663-FAKE,16/08/2015,UNKNOWN,UNKNOWN,1,16/08/2015
36426,1000-0022-3616-FAKE,13/07/2015,FEMALE,40-49,1,29/06/2015
36427,1000-0026-3842-FAKE,16/08/2015,MALE,40-49,1,16/08/2015
36428,1000-0026-0842-FAKE,15/08/2015,UNKNOWN,UNKNOWN,1,13/08/2015
36429,1000-0022-9858-FAKE,03/08/2015,FEMALE,13-17,5,09/07/2015
36430,1000-0022-8658-FAKE,23/07/2015,MALE,25-29,1,07/07/2015
36431,1000-0026-2121-FAKE,18/08/2015,MALE,35-39,1,15/08/2015
36432,1000-0026-5691-FAKE,18/08/2015,FEMALE,18-24,1,18/08/2015
36433,1000-0022-5437-FAKE,11/07/2015,MALE,18-24,1,02/07/2015
36434,1000-0026-2421-FAKE,16/08/2015,FEMALE,18-24,1,15/08/2015
36435,1000-0022-5137-FAKE,16/07/2015,MALE,50-64,3,01/07/2015
36436,1000-0026-5218-FAKE,18/08/2015,UNKNOWN,UNKNOWN,1,17/08/2015
36437,1000-0026-5618-FAKE,17/08/2015,MALE,40-49,1,17/08/2015
36438,1000-0026-5118-FAKE,18/08/2015,FEMALE,50-64,1,17/08/2015
36439,1000-0022-2158-FAKE,12/07/2015,MALE,25-29,3,26/06/2015
36440,1000-0026-3764-FAKE,16/08/2015,MALE,25-29,1,16/08/2015
36441,1000-0026-2184-FAKE,17/08/2015,MALE,30-34,1,15/08/2015
36442,1000-0026-2484-FAKE,18/08/2015,UNKNOWN,UNKNOWN,1,15/08/2015
36443,1000-0026-3821-FAKE,17/08/2015,UNKNOWN,UNKNOWN,1,16/08/2015
36444,1000-0022-6782-FAKE,05/08/2015,MALE,30-34,4,04/07/2015
36445,1000-0026-0800-FAKE,14/08/2015,UNKNOWN,UNKNOWN,1,13/08/2015
36446,1000-0026-0963-FAKE,17/08/2015,UNKNOWN,UNKNOWN,1,14/08/2015
36447,1000-0022-8661-FAKE,24/07/2015,MALE,25-29,1,07/07/2015
36448,1000-0022-7161-FAKE,02/08/2015,FEMALE,50-64,5,04/07/2015
36449,1000-0026-5500-FAKE,17/08/2015,FEMALE,13-17,1,17/08/2015
36450,1000-0022-5582-FAKE,15/08/2015,FEMALE,35-39,8,02/07/2015
36451,1000-0026-0994-FAKE,18/08/2015,FEMALE,18-24,1,14/08/2015
36452,1000-0026-0794-FAKE,18/08/2015,UNKNOWN,UNKNOWN,1,13/08/2015
36453,1000-0026-2494-FAKE,15/08/2015,MALE,35-39,1,15/08/2015
36454,1000-0026-2162-FAKE,15/08/2015,FEMALE,18-24,1,15/08/2015
36455,1000-0026-5473-FAKE,18/08/2015,FEMALE,35-39,1,17/08/2015
36456,1000-0026-3853-FAKE,16/08/2015,MALE,50-64,1,16/08/2015
36457,1000-0026-0952-FAKE,15/08/2015,MALE,50-64,1,14/08/2015
36458,1000-0026-2252-FAKE,15/08/2015,FEMALE,40-49,1,15/08/2015
36459,1000-0022-3868-FAKE,11/07/2015,FEMALE,18-24,3,29/06/2015
36460,1000-0026-0949-FAKE,14/08/2015,FEMALE,30-34,1,14/08/2015
36461,1000-0022-9889-FAKE,11/07/2015,MALE,30-34,1,09/07/2015
36462,1000-0026-2528-FAKE,17/08/2015,FEMALE,30-34,1,15/08/2015
36463,1000-0022-5689-FAKE,25/07/2015,FEMALE,30-34,4,03/07/2015
36464,1000-0022-2189-FAKE,29/07/2015,FEMALE,13-17,10,26/06/2015
36465,1000-0026-5328-FAKE,17/08/2015,MALE,30-34,1,17/08/2015
36466,1000-0016-2575-FAKE,15/07/2015,FEMALE,18-24,22,28/03/2015
36467,1000-0026-3807-FAKE,16/08/2015,UNKNOWN,UNKNOWN,1,16/08/2015
36468,1000-0026-0607-FAKE,13/08/2015,UNKNOWN,UNKNOWN,1,13/08/2015
36469,1000-0026-3674-FAKE,17/08/2015,UNKNOWN,UNKNOWN,1,16/08/2015
36470,1000-0022-5671-FAKE,15/07/2015,FEMALE,30-34,2,03/07/2015
36471,1000-0022-6971-FAKE,16/07/2015,MALE,13-17,1,04/07/2015
36472,1000-0022-5471-FAKE,17/07/2015,FEMALE,35-39,2,02/07/2015
36473,1000-0022-9950-FAKE,29/07/2015,FEMALE,18-24,6,10/07/2015
36474,1000-0022-8250-FAKE,16/07/2015,FEMALE,30-34,1,06/07/2015
36475,1000-0022-9892-FAKE,02/08/2015,MALE,40-49,2,09/07/2015
36476,1000-0026-0831-FAKE,15/08/2015,UNKNOWN,UNKNOWN,1,13/08/2015
36477,1000-0026-2131-FAKE,15/08/2015,UNKNOWN,UNKNOWN,1,15/08/2015
36478,1000-0022-2355-FAKE,28/07/2015,MALE,18-24,3,27/06/2015
36479,1000-0026-2427-FAKE,17/08/2015,FEMALE,40-49,1,15/08/2015
36480,1000-0026-5310-FAKE,17/08/2015,FEMALE,18-24,1,17/08/2015
36481,1000-0022-5626-FAKE,20/07/2015,MALE,18-24,2,02/07/2015
36482,1000-0026-3817-FAKE,16/08/2015,MALE,30-34,1,16/08/2015
36483,1000-0022-9857-FAKE,20/07/2015,FEMALE,30-34,1,09/07/2015
36484,1000-0026-2383-FAKE,15/08/2015,MALE,35-39,1,15/08/2015
36485,1000-0026-3983-FAKE,16/08/2015,MALE,25-29,1,16/08/2015
36486,1000-0022-8299-FAKE,10/08/2015,MALE,40-49,5,06/07/2015
36487,1000-0026-2262-FAKE,15/08/2015,FEMALE,35-39,1,15/08/2015
36488,1000-0026-3963-FAKE,16/08/2015,UNKNOWN,UNKNOWN,1,16/08/2015
36489,1000-0026-3659-FAKE,16/08/2015,UNKNOWN,UNKNOWN,1,16/08/2015
36490,1000-0022-3783-FAKE,17/07/2015,MALE,40-49,3,29/06/2015
36491,1000-0026-2338-FAKE,15/08/2015,MALE,40-49,1,15/08/2015
36492,1000-0026-5617-FAKE,18/08/2015,UNKNOWN,UNKNOWN,1,17/08/2015
36493,1000-0022-6960-FAKE,20/07/2015,MALE,25-29,1,04/07/2015
36494,1000-0022-5160-FAKE,12/07/2015,MALE,18-24,1,01/07/2015
36495,1000-0022-6881-FAKE,15/07/2015,MALE,50-64,1,04/07/2015
36496,1000-0026-0662-FAKE,17/08/2015,MALE,35-39,1,13/08/2015
36497,1000-0026-2451-FAKE,15/08/2015,UNKNOWN,UNKNOWN,1,15/08/2015
36498,1000-0022-8315-FAKE,12/07/2015,MALE,30-34,1,07/07/2015
